meal_description,carb,protein,fat,energy
"While snacking, I sipped on an 11 fl oz bottle of bottled water and savored a Burger King Breakfast Buddy, complete with egg, cheese, and sausage nestled in an English muffin.",29.47,22.61,30.59,483.34
I treated myself to a tasty snack consisting of a pouch of fruit leather and a small bag of Teddy Grahams.,56.870000000000005,3.15,5.51,288.4
"For dinner, I savored a cup of cooked canned collards with no added fat, a surface inch of homemade cornbread, a cup of mashed potatoes made from fresh ingredients and mixed with milk, and a small cut of lean pork chop that was deliciously breaded and fried.",60.58,19.39,16.65,465.28
"For my snack, I had a whole ripe plantain.",57.4,2.34,0.63,219.6
"For breakfast, I enjoyed a medium fruit muffin alongside a cup of brewed decaffeinated coffee, enhanced with a sugar-free flavored liquid coffee creamer from an individual container.",70.26,6.2,21.41,498.15
"For lunch, I treated myself to a cup of chocolate ice cream, a fun-size TWIX Caramel Cookie Bar, and a fun-size MILKY WAY Bar.",60.54,6.6,21.76,449.44
"For a quick snack, I savored a rod of hard salted pretzels alongside a tablespoon of zesty mustard.",8.84,1.64,0.8,47.55
"This morning, I treated myself to a single biscotti cookie alongside my coffee for breakfast.",21.24,2.36,2.59,117.12
"For a quick snack, I mixed up a serving of fruit-flavored drink powder and washed it down with a bottle of unsweetened bottled water.",16.64,0.0,0.17,64.6
"For my snack, I enjoyed a frozen personal size thin crust cheese pizza, perfectly sized at 5-7 inches in diameter, along with a delicious vanilla ice cream cone to top it off.",92.47,29.49,36.69,818.42
"At snack time, I had a medium chocolate chip cookie, a medium coconut cookie, a cup of fresh grapes, and a delicious clementine to round it all off.",74.67,4.42,15.7,433.25
I couldn't resist a small single serving bag of chocolate-coated hard pretzels for my mid-morning snack.,19.62,1.97,4.94,130.76
"As a quick snack, I enjoyed a refreshing cup of chocolate milk made with syrup and reduced fat milk.",32.76,7.19,4.09,195.92
"For lunch, I indulged in a Quarter Pounder with cheese and complemented it with a serving of fast food french fries from the dollar menu.",74.66,33.34,41.32,803.2
"During lunch, I indulged in a small bag of nacho cheese tortilla chips from Doritos and washed it down with a can of cola for a delightful treat.",55.57,2.06,8.61,301.56
"For dinner, I savored a medium order of French fries smothered in cheese, a regular fried fish sandwich topped with cheese, and a tablespoon of tartar sauce for dipping, all washed down with a medium drink of sweetened iced tea. I also enjoyed a medium slice of cooked bacon on the side.",142.85,33.410000000000004,53.21000000000001,1185.73
"For my snack, I treated myself to a medium raw apple and one sweet clementine fruit for a healthy pick-me-up.",38.96,1.21,0.6000000000000001,149.05
"For breakfast this morning, I started my day with a delicious banana and a 5.3 oz container of Greek yogurt, made with nonfat milk and fruit.",47.08,13.46,0.64,236.64
"For my snack, I had a raw banana alongside a 6 oz container of yogurt.",40.75,10.3,3.06,219.24
"For my snack, I savored a medium sugar wafer cookie alongside a refreshing cup of fruit smoothie made with whole fruit and dairy.",30.840000000000003,5.489999999999999,4.17,176.24
"For my snack, I had a small single serving bag of barbecue-flavored potato chips along with a Snapple bottle of iced black tea.",69.23,1.82,9.79,359.56
"My afternoon snack consisted of a refreshing Kool-Aid Jammers pouch of fruit juice drink loaded with vitamin C, enjoyed with a small bag of delicious cool ranch Doritos tortilla chips.",39.99,2.22,5.96,217.16
"For lunch, I had a cheeseburger from the school cafeteria along with a medium butter or sugar cookie.",44.07,20.49,14.5,392.2
"For a satisfying lunch, I had a sandwich loaded with regular peanut butter and jelly on white bread, accompanied by a small single serving bag of plain potato chips.",65.72,14.68,28.020000000000003,555.52
"For a light snack, I had a medium cookie that was reduced in fat, perfect for satisfying my sweet tooth.",22.8,1.61,4.2,135.3
"For my brunch, I savored a whole fried egg paired with a slice of soft, white bread that I picked up from the local bakery.",22.41,10.25,9.51,220.0
"My snack consisted of a cup of rice cakes, a single boiled egg, and a cup of sweet, fresh grapes.",51.84,9.49,6.29,292.6
"For my snack, I indulged in a package of trail mix with chocolate.",24.16,5.82,16.08,250.5
"I treated myself to a 10 oz meal for lunch, which was a diet frozen option of beef with vegetables.",13.29,30.22,19.74,355.0
"I treated myself to a delicious small cookie, loaded with chocolate chips, while sipping on a refreshing 12 fl oz can of diet cola.",12.920000000000002,1.56,5.73,105.0
"For my snack, I grabbed an oatmeal snack bar to tide me over until dinner.",45.28,4.0,4.0,233.4
"For my snack, I had a cup of whole milk, a cup of bottled unsweetened water, and a cup of reduced sugar ready-to-drink chocolate milk.",30.44,16.509999999999998,10.39,287.76
"For my snack, I had a refreshing raw orange paired with a tablespoon of chocolate-flavored hazelnut spread.",30.57,2.53,6.13,180.18
"For my lunch, I savored a frankfurter on a bun, accompanied by a medium slice of white bread smeared with a tablespoon of ketchup, and indulged in a medium cookie afterward.",63.61,14.58,24.72,532.09
"For lunch, I had a cup of ready-to-drink whole chocolate milk alongside a frankfurter on a bun, which was a delicious beef hot dog sandwich on a white bun, topped with a tablespoon of ketchup.",54.59,19.45,26.99,537.17
My snack consisted of a regular slice of white bread complemented by a bottle of refreshing bottled water.,13.78,2.64,1.01,75.6
"For a quick snack, I made myself a peanut butter and jelly sandwich using whole wheat bread, paired it with a medium serving of ruffled potato chips, and indulged in a Kit Kat bar for dessert.",108.02,20.58,47.62,902.41
"For dinner, I enjoyed a medium baked potato, paired with a refreshing can of diet cola and a medium baked chicken breast, ensuring to leave the coating behind.",61.03,43.04,7.02,483.45
"For my snack, I enjoyed a freshly baked medium chocolate chip cookie made from a cherished home recipe, a chewy medium oatmeal cookie studded with raisins, a refreshing cola in a 12 fl oz can, and a cup of reduced sodium corn chips for a satisfying crunch.",102.5,6.68,29.93,684.99
"At snack time, I sipped on a refreshing individual school container of 100% apple juice and a cup of cool tap water.",14.01,0.12,0.16,57.04
"While snacking, I savored a meal replacement bar, a fresh orange, and half of a grapefruit, all complemented by an individual packet of stevia.",50.82000000000001,12.839999999999998,5.159999999999999,281.9
"During my lunch, I enjoyed a refreshing 12 fl oz can of caffeine-free fruit-flavored soft drink along with a bottle of tap water and a medium apple.",65.34,0.71,0.41,252.8
"For lunch, I sipped on a bottle of bottled water while savoring a slice of medium crust pizza loaded with extra meat.",39.93,20.78,18.6,411.0
"For a satisfying brunch, I treated myself to a can of fruit-flavored soft drink paired with a classic Big Mac from McDonald's.",76.8,16.12,19.04,534.63
"During my snack time, I treated myself to a delicious ice cream bar in vanilla paired with a sweet and juicy tangerine.",42.38,2.46,19.29,326.27
"During my lunch break, I treated myself to a refreshing large drink of iced green tea paired with a medium bag of ready-to-eat butter-flavored popcorn.",76.56,5.06,20.18,502.98
I finished my day with a delightful dinner that included a cup of hot chai tea with milk and a slice of white bread.,35.31,6.43,3.3600000000000003,195.6
"For lunch, I enjoyed a 16.9 fl oz bottle of bottled, unsweetened water alongside a delicious foot-long frankfurter sandwich on a white bun, topped with chili, paired with a refreshing 20 fl oz bottle of fruit-flavored, caffeine-free soft drink.",115.81,24.82,33.8,866.7
"During my afternoon break, I treated myself to a refreshing cup of ice cream.",35.59,4.82,15.26,298.35
"During my snack time, I enjoyed an ounce of tap water, paired with an ounce of high vitamin C vegetable and fruit juice.",5.779999999999999,0.0999999999999999,0.0,23.25
"During my lunch break, I enjoyed a fluffy yeast doughnut alongside a slice of cheddar cheese and a warm meat-filled pastry known as a kolache.",55.31,18.15,36.79,625.5799999999999
"As a midday snack, I savored a regular taffy and a chocolate chip cookie, paired with a small cup of freshly brewed coffee and a dollop of butter from an individual container.",20.0,1.12,7.869999999999999,156.29
"At lunchtime, I treated myself to a frankfurter on a white bun, served with a medium bag of barbecue potato chips and a tablespoon of ketchup to enhance the flavors.",60.81999999999999,15.3,36.28,608.92
"For my dinner, I savored a frankfurter on a white bun, complemented by a medium single serving bag of sour cream and onion potato chips, and a tablespoon of ketchup on the side.",60.82,15.3,36.28,608.9200000000001
"During my afternoon snack, I enjoyed a delicious apple fritter with a generous tablespoon of butter.",34.76,6.58,35.82,481.38
I kicked off my day with a tasty Quarter Pounder cheeseburger for breakfast.,37.64,26.66,19.72,435.2
I treated myself to a large peanut butter cookie alongside a bottle of unsweetened bottled water for my snack.,26.17,4.01,10.72,212.85
"During snack time, I had a refreshing cup of tap water paired with a smooth shot of whiskey.",0.0,0.0,0.0,97.02
"For dinner, I had a cup of beef and vegetables, excluding carrots and broccoli, paired with a cup of meatless fried rice, a cup of orange chicken, and a can of iced black tea.",187.04,68.91999999999999,58.47,1542.73
"During my lunch break, I enjoyed a warm cup of broccoli soup made from a family recipe, paired with a cup of tap water to keep me hydrated.",14.88,6.45,8.65,163.53
"For a quick snack, I had a cup of refreshing tap water paired with a miniature chocolate for a little sweetness.",4.81,0.36,2.66,42.24
"During my snack time, I sipped on a drink called Alexander while also hydrating with a 16.9 fl oz bottle of unsweetened water.",17.05,0.94,3.45,214.2
"During my snack time, I treated myself to a refreshing 12 fl oz can of diet cola paired with a delicious cup of tapioca pudding.",57.43,5.470000000000001,10.2,345.2
"At lunchtime, I relished a tasty baked apple accompanied by a piece of whole wheat thin crust cheese pizza.",81.73,14.68,21.11,551.74
"For my snack, I had a refreshing freezer pop paired with a small single serving bag of sour cream and onion flavored potato chips.",25.28,1.82,8.819999999999999,175.86
"For a light snack, I sipped on a can of ginger ale while also hydrating with a bottle of unsweetened bottled water.",32.59,0.0,0.0,126.48
"My snack consisted of a delightful Devil Dog chocolate snack cake and a cup of crisp, unsweetened bottled water to keep me refreshed.",27.14,1.63,7.17,179.55
"For a quick snack, I opted for a tasty breakfast tart and a crisp raw pear to keep things simple and satisfying.",66.2,2.82,5.12,310.5
"I started my day with a delicious breakfast that included one fried egg in oil, a refreshing cup of reduced-fat milk, and a fluffy egg white omelet cooked with a bit of oil.",12.59,18.27,15.500000000000002,265.21000000000004
"For my snack, I savored a large sautéed chicken breast with the skin eaten, paired with a medium single serving bag of flavored potato chips.",31.87,41.0,33.1,576.29
"To start my day, I indulged in a package of breakfast tarts, a refreshing individual container of orange juice, and a delightful cup of low-fat chocolate milk.",116.95,13.75,12.64,634.04
"For my midday meal, I indulged in a large Danish pastry, relishing its soft layers and delightful taste.",63.33,9.94,31.81,572.26
"I savored a medium tostada for breakfast, piled high with tender meat and a smooth coating of sour cream.",23.05,12.53,20.46,323.19
"For my snack, I treated myself to a piece of chewing gum, followed by a miniature bite-size milk chocolate candy with almonds and a fun-size Kit Kat. To add to the indulgence, I also enjoyed a roll of hard candy containing 15 pieces and a fun-size pack of M&M's Milk Chocolate Candies.",41.3,3.0200000000000005,12.55,284.24
